14.324562,25.229651,7.879472,21.362936,38.37021,23.587949,19.971977,52.569576,32.759213,14.279291,52.708192,27.775014,19.512708,27.268356,18.406558,1.000000
14.96136,25.591346,10.215455,21.910554,40.649595,24.106953,20.233742,55.208396,34.231216,13.486556,55.233559,29.16135,18.790579,30.400158,20.118172,1.000000
13.956503,24.809343,9.367816,21.245475,38.604256,23.699529,19.943151,52.877726,32.785914,13.938423,53.125679,28.114425,18.890559,28.048964,19.609163,1.000000
22.532016,19.644651,4.225384,14.934781,26.090613,18.138841,12.828382,37.777446,27.767905,9.068126,37.609653,26.33069,13.623649,26.725527,22.17915,1.000000
22.615758,19.73997,4.892475,14.793068,26.675589,18.578094,12.509245,38.378702,27.917156,8.808054,38.007973,26.337184,13.420572,27.225044,22.006039,1.000000
21.888805,19.821562,4.96286,15.022813,27.21678,19.44227,12.575364,40.162326,30.542517,8.166584,38.925635,28.042707,12.643207,28.692179,22.984643,1.000000
16.192891,29.819172,11.797375,19.014565,33.524275,21.837528,15.147084,47.167311,31.853126,10.033765,52.102021,28.807801,13.833851,36.610045,28.599349,1.000000
16.514008,29.492483,10.417987,19.063124,33.547876,21.042571,15.422999,48.182076,33.345594,9.784256,52.877957,29.675191,13.840291,36.410604,28.013032,1.000000
18.056553,30.48845,10.669571,18.801357,32.659689,20.450384,15.161704,47.397208,32.091283,10.264239,52.943104,28.734194,14.607926,36.510045,27.257928,1.000000
18.499981,30.640683,11.580206,19.220954,34.56414,22.470688,15.320105,48.075588,33.937743,10.151129,52.309676,29.795805,14.620322,35.449466,28.110781,1.000000
18.572916,28.083914,4.25043,13.704725,18.230234,14.149048,8.739784,22.827414,17.922823,6.306277,20.150052,16.412291,13.77258,14.365477,12.077337,1.000000
18.284589,28.289288,4.637037,13.985877,18.780584,15.085127,8.584975,23.483563,19.418425,6.19335,20.595832,16.561339,14.08638,14.431909,11.702321,1.000000
18.82722,28.703573,3.997507,13.69807,20.00138,15.333435,8.294843,23.925846,18.999915,6.433189,21.214697,15.86653,14.091264,15.244961,11.481443,1.000000
39.899682,40.268053,14.108788,17.731843,4.04093,4.894162,8.413076,3.106946,7.988417,38.073592,128.254801,14.365106,53.826072,116.572243,11.618772,2.000000
40.197621,39.716285,14.94063,17.701303,4.388547,4.980491,8.485319,2.943033,7.879314,35.901411,130.406537,14.237005,52.433482,117.978846,11.700899,2.000000
40.879452,39.612676,13.801149,18.231284,4.220321,5.063928,8.923899,2.737207,8.111401,36.57354,129.488636,14.375568,51.253757,118.643612,11.568786,2.000000
45.809764,42.613985,9.102052,14.432781,3.624136,5.377232,8.078704,1.541589,9.649175,38.445789,128.514296,15.717403,46.496014,122.150268,12.881687,2.000000
46.006975,42.094162,9.144559,14.688597,3.61548,5.260672,8.378921,2.055092,9.656546,38.899153,128.124731,16.033527,46.33922,122.718645,13.110895,2.000000
46.559555,42.00935,9.571763,14.67856,3.568809,5.035011,8.144755,1.72012,9.507785,37.933552,129.109845,15.607266,46.182231,122.646737,12.972753,2.000000
42.586615,35.360951,20.944133,17.414035,4.417901,4.424507,9.372628,4.030694,7.548371,31.931749,137.365246,13.35887,46.269052,126.477466,11.095486,2.000000
42.107099,35.245831,20.990828,17.386641,4.580029,4.4239,9.544236,4.060385,7.630894,32.178734,137.060266,13.463162,45.914184,126.885461,11.158934,2.000000
42.837396,35.126519,20.456373,16.942981,4.62705,4.629209,9.140229,3.999621,7.704816,31.764359,137.53467,13.447103,44.720974,128.511027,11.248332,2.000000
43.335475,34.801583,18.06254,17.44139,4.448919,4.579634,9.662768,3.695644,7.529755,32.748214,136.68041,13.61323,44.833121,128.194128,11.170413,2.000000
33.617776,34.484341,11.066509,14.336592,4.581884,6.228083,8.66833,2.277781,10.072204,26.956924,141.594316,14.425268,41.979058,129.643122,13.627243,2.000000
33.641765,34.972596,10.278955,14.383629,4.583267,6.374811,8.637478,2.292617,10.226996,27.630882,140.820354,14.625998,43.242087,128.701393,13.875943,2.000000
33.094838,34.892507,10.762951,14.411754,4.485396,6.157745,8.668943,2.425191,9.914095,27.481175,140.666226,14.468376,40.997284,129.65574,13.215388,2.000000
10.216795,8.770078,15.231117,74.625324,119.134876,43.024293,55.41001,137.541683,30.062813,30.274396,145.284344,21.771534,32.152155,159.076841,8.125645,3.000000
10.330379,8.59088,14.386002,74.624871,119.70014,43.288681,55.143118,136.316132,30.913212,29.798633,143.871552,22.731063,32.243822,156.849372,8.485196,3.000000
10.34534,8.450888,14.94475,73.655031,121.635221,42.156424,53.259052,139.652394,28.875445,28.710907,146.006381,21.394784,32.62641,158.071754,7.893031,3.000000
10.236968,8.170342,13.981047,74.015226,119.356624,43.281695,53.200783,138.419482,29.542027,27.95699,146.653865,21.259806,31.054924,159.243362,7.752025,3.000000
11.221693,6.027467,18.292919,93.183792,85.076401,61.236288,82.494977,93.498389,50.855562,62.050608,100.186099,44.970175,40.286349,111.919523,28.892195,3.000000
11.83957,5.927229,18.360366,92.304128,89.624766,59.86517,80.78904,97.968528,48.927433,60.25624,103.697667,42.992075,39.219499,116.505902,26.839912,3.000000
11.650399,5.561853,18.075939,93.137411,89.583744,58.780176,81.706979,98.593326,47.402062,62.521546,104.00907,41.837181,42.216207,114.002769,26.309024,3.000000
12.277247,5.920961,17.955493,94.605126,87.427344,59.628265,82.250955,98.206454,47.104981,63.089066,102.48632,42.141451,46.008524,110.033077,25.974914,3.000000
11.197562,6.676063,16.072635,85.330093,101.70185,50.972332,69.858259,115.570604,38.939207,46.040759,125.924708,30.639277,20.0958,144.708152,16.018195,3.000000
10.840214,6.15543,16.151694,85.574961,101.235274,52.103993,70.023912,115.786243,39.840313,46.665056,123.818098,32.301233,22.119925,143.001753,16.68296,3.000000
11.091938,6.158491,16.20877,85.351323,101.710273,51.413342,70.231617,115.335546,40.798566,45.902963,123.997727,32.735181,21.432365,142.956053,17.375712,3.000000
11.117291,6.416808,16.299796,85.538339,101.510318,50.96626,71.139987,115.650127,40.335399,47.050497,124.029528,32.102138,20.634403,142.224657,17.808674,3.000000
11.347554,6.954055,16.280227,84.783047,101.736829,51.10354,68.172036,117.600529,37.783351,43.188102,127.698589,29.714543,20.158305,145.186782,16.108111,3.000000
19.438409,2.260889,12.064829,58.831335,128.604913,29.913902,51.488116,133.214325,60.341727,42.459784,145.513157,48.09276,23.672431,161.73355,33.639821,3.000000
19.134783,2.36912,14.545083,59.658445,128.585729,29.829696,51.090912,133.940077,59.770345,42.184724,146.296792,47.287292,22.718353,163.894405,32.369351,3.000000
19.66944,2.347008,17.197991,58.429703,130.528964,28.053607,51.323738,134.842698,58.681157,42.339399,147.069437,45.17777,23.17276,163.214946,31.212219,3.000000
9.436001,16.268064,17.96057,82.687044,105.172728,57.910025,66.484279,134.187526,34.892107,45.360713,145.655107,25.441837,35.689956,154.149662,13.910969,3.000000
9.27901,15.404309,18.141989,83.654469,102.765924,59.22985,67.575983,131.811269,36.229253,46.090461,144.887807,26.193499,34.482815,155.249253,14.422674,3.000000
9.098247,16.004348,18.663901,83.614432,101.897699,59.531027,68.289325,132.178986,36.225166,46.93251,144.77833,26.330598,32.660544,155.740352,14.947454,3.000000
28.431748,5.483921,33.288227,8.381689,2.730281,4.050541,56.56455,39.924081,26.609091,103.325408,76.492453,12.525495,91.838024,84.378951,10.572399,4.000000
27.61172,5.821216,33.10616,8.319433,2.562457,4.189878,56.35403,42.448865,27.450974,102.828489,76.675399,12.905092,90.148588,85.964431,10.630399,4.000000
29.090048,4.934494,32.84711,8.491746,2.782423,4.130628,55.859397,45.18228,25.643121,105.841672,74.172116,12.576103,93.922592,82.678156,10.39067,4.000000
28.347291,5.726421,33.921831,7.819006,2.792876,4.32598,55.012161,40.889715,25.726728,103.958412,76.335959,12.486422,91.294667,85.053217,10.566926,4.000000
35.230944,7.887739,7.54993,13.0914,8.460573,3.515887,80.449398,11.853112,14.528954,106.121037,79.03521,23.432084,104.687856,76.270324,28.469511,4.000000
34.714174,7.656808,7.768222,12.75528,8.045259,3.216317,79.545697,12.106422,14.269638,104.829244,80.072095,22.84115,102.132674,78.477195,27.089744,4.000000
34.776619,7.879022,6.88535,12.993808,7.961724,3.475608,80.031765,11.6273,13.896351,106.414217,77.194749,23.116757,103.919407,77.066202,28.579367,4.000000
34.285195,7.665461,7.174043,12.828759,7.774392,3.334683,79.794939,11.899961,14.462917,106.183129,77.846094,22.727875,103.646275,76.876765,27.402964,4.000000
23.873439,7.075354,18.274978,8.422066,4.919709,3.004443,64.606324,29.059728,28.461803,114.646909,63.334537,16.330371,122.330718,60.396856,20.67116,4.000000
24.635729,6.458757,22.937399,8.382549,4.118818,2.971307,62.268384,30.279871,27.607859,113.934446,62.739408,16.337521,121.52722,59.869285,19.499496,4.000000
23.864062,6.766337,19.087233,8.486684,4.629328,3.177125,62.601459,29.730695,27.348319,113.324403,63.788819,16.415015,120.775392,61.303368,20.415674,4.000000
19.438061,9.789022,6.697521,12.308781,6.474514,4.123223,69.85519,11.964857,8.231912,103.197965,81.250614,18.030261,100.776229,82.703407,27.003347,4.000000
19.90283,9.947502,7.239285,12.480825,6.553317,3.908974,70.273458,10.807366,7.991651,103.850363,79.891089,17.622126,100.996909,81.302303,25.336447,4.000000
19.482535,10.06916,7.581775,12.545992,6.732913,4.120324,70.675249,10.283739,7.2835,103.338569,80.746842,17.050983,99.827046,83.360961,23.872634,4.000000
20.197811,10.350491,6.95621,11.527948,6.092919,3.83185,70.282755,10.570036,6.899229,103.4583,80.886318,17.318031,100.863995,82.342127,24.567009,4.000000
27.564352,6.792988,16.331002,5.841314,6.586222,2.712417,51.958537,28.045197,21.553561,112.128416,58.248001,12.78326,125.346957,43.464663,12.450104,4.000000
28.810629,5.54532,17.224462,4.913843,7.146156,2.484219,52.266065,29.948233,19.894785,112.360797,57.072385,12.599633,124.420719,42.914914,12.330092,4.000000
28.74039,6.191207,17.656348,5.241441,6.842052,2.512974,51.200929,27.900203,20.42498,110.091133,60.016733,12.845502,122.641832,45.862512,12.461892,4.000000
28.921885,13.179505,32.254401,5.952664,6.502689,2.525258,46.48645,23.124662,19.389655,104.227478,65.994369,13.744414,114.145741,55.231341,12.18952,4.000000
29.638491,12.800423,31.56869,6.205136,6.310929,2.771691,45.832246,22.864994,19.847665,102.374881,67.464393,14.046244,112.460887,57.4694,12.319254,4.000000
29.737727,12.816529,30.697309,6.227808,6.397614,2.737852,46.606163,23.633654,19.623045,104.054903,65.491278,13.872296,113.350269,56.27564,12.289939,4.000000
17.711238,8.928114,3.378616,21.678438,9.621913,5.435838,76.259108,11.000895,5.767339,104.496888,81.988168,23.115748,103.891838,77.309233,28.494735,4.000000
17.563387,8.875196,2.888591,21.696186,9.353411,5.747459,76.151595,11.643978,5.62219,105.085984,81.215177,23.205895,104.503159,76.654808,27.965984,4.000000
16.887463,8.927377,2.26705,21.924087,9.151507,5.170918,76.04105,11.625861,6.003681,104.841311,82.809271,24.844051,104.291104,78.926711,30.886808,4.000000
17.787228,9.927077,3.375655,21.591566,8.83087,5.173554,76.063595,11.460654,5.684015,104.003998,83.153529,23.920437,103.039711,79.084646,29.528296,4.000000
22.206159,9.418329,4.722287,17.407629,3.216315,4.340112,70.613154,39.685742,12.32867,100.116581,84.094299,21.368251,96.302377,90.926968,27.873135,4.000000
22.803267,9.851272,5.697259,17.361554,2.98304,4.43463,69.118428,40.673682,12.561119,98.743892,85.395521,22.19763,95.230013,92.459835,28.731346,4.000000
22.450587,9.715194,5.826399,17.299096,3.480316,4.289585,70.779309,37.630355,12.214647,100.519968,84.725324,21.378851,96.762013,90.849695,28.015549,4.000000
22.077357,10.017066,4.40301,17.846764,2.974714,4.483285,69.92748,40.693161,12.340521,99.01328,85.525517,22.597599,96.219202,92.31917,29.508273,4.000000
28.66408,8.621452,2.358741,13.582331,3.367296,5.520657,76.078511,15.705141,13.695957,108.673019,71.72729,15.638012,108.713364,62.743107,15.89786,4.000000
29.80392,8.504328,3.624731,13.454978,3.980181,5.718239,76.049394,16.202076,14.615634,108.733455,71.166692,16.524663,108.436422,64.173576,17.149964,4.000000
29.57593,8.563682,3.437121,13.604766,3.743433,5.589552,76.057057,16.112166,13.779881,108.348581,71.067944,16.234677,107.84928,64.27429,16.470666,4.000000
28.950851,9.560197,6.260101,15.283473,4.820861,4.701171,73.061485,12.347375,12.084222,106.926989,72.120084,17.610993,105.001321,66.313013,17.950804,4.000000
28.299613,8.443139,5.593105,14.742002,4.466448,4.574144,72.648986,12.886385,11.492183,106.819803,71.16742,18.31109,104.526538,65.016947,19.010557,4.000000
27.693097,8.558133,6.364934,14.730872,4.595541,4.546572,72.974835,12.419405,11.413606,106.706086,71.099829,17.733972,103.957746,65.51559,17.95246,4.000000
